0,3.6731822790382194
1,3.540877128136941
2,5.995569999328445
3,4.591576061109153
4,3.992161358211915
5,5.007623278547855
6,4.940760333318728
7,4.793026787812103
8,5.175161039157572
9,5.316811556220599
10,5.144198813553605
11,5.260458619669468
12,2.6441632821693046
13,2.7625095394682875
14,3.9543496704688064
15,5.376530790922221
16,6.116930856332712
17,6.717704716761642
18,6.116930856332712
19,6.039372621986837
20,6.555185787263867
21,5.246852967613688
22,5.940000148173634
23,6.236732056145333
24,3.3960599668014404
25,5.628944724536544
26,6.255081194813529
27,7.108571025448654
28,6.085182158018132
29,3.3781741664943654
30,5.045568210111978
31,5.638895055389712
32,5.789717945124296
33,6.633147328733579
34,6.2737733278256815
35,6.069677971482166
36,3.986397653495165
37,5.7222766643287635
38,3.872453394145947
39,5.77815712272322
40,6.437402751607483
41,6.255081194813529
42,6.2737733278256815
43,5.81324844253449
44,3.263059500656074
45,4.3691345105257735
46,4.873427213250141
47,6.069677971482166
48,6.218713550642654
49,5.55271735914866
50,3.916128457648609
51,6.116930856332712
52,5.837345994113551
53,3.9960223668693744
54,5.913331901091473
55,5.967399122361749
56,3.704479285760134
57,5.648945391243213
58,5.755428871645663
59,5.90025981952412
60,3.589912721194585
61,6.352244943267177
62,5.940000148173634
63,6.437402751607483
64,5.2953053509996355
65,7.536015040275593
66,6.778329338578077
67,5.324084315549679
68,4.346911373741063
69,6.842867859715648
70,3.060194526315351
71,3.7412751954621797
72,4.513965458404229
73,6.2737733278256815
74,6.312239608653478
75,5.8746173889107824
76,5.679717049909967
77,5.392034977458186
78,5.073581246339652
79,3.925097127631369
80,2.8080374250259554
81,5.849616086705365
82,6.9118607312026
83,6.717704716761642
84,5.9813853643364885
85,7.3536934834816385
86,5.953605800229413
87,4.019506812102444
88,6.3939176396677455
89,6.183622230831384
90,4.210979019579002
91,5.755428871645663
92,6.149720679155703
93,4.5604854740391225
94,6.312239608653478
95,3.704479285760134
96,6.312239608653478
97,6.717704716761642
98,3.799933984677363
99,4.638263175081806
100,5.431880886005386
101,6.948228375373475
102,4.788744126020102
103,4.827964839173383
104,4.553705787053743
105,4.864167887837344
106,5.309591308247112
107,4.751003798037255
108,6.183622230831384
109,3.2167507273380274
110,4.0018419759226385
111,4.950760416653312
112,6.68871717988839
113,5.862038606703922
114,4.819115223896401
115,9.550918060817859
116,4.850437695025442
117,6.183622230831384
118,5.09657076456435
119,5.13207745302126
120,4.380434065779706
121,5.440044196644547
122,5.825224633581206
123,5.108266804327542
124,5.8746173889107824
125,6.255081194813529
126,5.194209234128267
127,5.090773646880025
128,5.246852967613688
129,5.789717945124296
130,6.437402751607483
131,4.916189072588223
132,3.8289682822062083
133,4.325171387104657
134,5.200640124458557
135,6.506395623094435
136,5.481891306580048
137,5.150315040571042
138,5.274251941801803
139,5.120101261974544
140,4.327863178770368
141,5.516677422665463
142,6.236732056145333
143,5.274251941801803
144,5.260458619669468
145,4.864167887837344
146,6.312239608653478
147,5.175161039157572
148,6.054410499351378
149,6.555185787263867
150,5.628944724536544
151,5.755428871645663
152,3.102028666671001
153,3.523845086242509
154,4.788744126020102
155,5.669354262874421
156,5.267331498957229
157,5.138119767477223
158,5.399878154919213
159,5.207112638964174
160,4.668116138231488
161,5.766728426899597
162,5.2953053509996355
163,5.464941748266274
164,5.35371611315605
165,5.338790462939374
166,6.506395623094435
167,5.085009942163275
168,7.941480148383758
169,5.90025981952412
170,4.119381850483599
171,4.710675752650284
172,5.638895055389712
173,5.690188349777263
174,5.690188349777263
175,5.561934014253584
176,5.376530790922221
177,4.887478966705791
178,6.054410499351378
179,5.619092428093532
180,5.679717049909967
181,5.580626147265736
182,5.7222766643287635
183,6.292821522796376
184,6.312239608653478
185,6.183622230831384
186,4.301265866251103
187,4.841387859505524
188,6.085182158018132
189,5.755428871645663
190,5.3612633187914325
191,5.561934014253584
192,5.628944724536544
193,5.755428871645663
194,4.638263175081806
195,5.507866792983308
196,5.628944724536544
197,5.801413984887487
198,5.744255571047539
199,6.133191377204493
200,6.482865125684241
201,4.10633818729157
202,4.67954483405511
203,6.183622230831384
204,9.145452952709693
205,5.801413984887487
206,5.525566370082709
207,5.628944724536544
208,6.054410499351378
209,4.878089226355952
210,5.940000148173634
211,5.7222766643287635
212,5.516677422665463
213,5.744255571047539
214,6.312239608653478
215,6.4598756074595425
216,6.4598756074595425
217,4.017528572090338
218,5.207112638964174
219,5.440044196644547
220,5.825224633581206
221,5.801413984887487
222,5.801413984887487
223,4.710675752650284
224,6.085182158018132
225,5.766728426899597
226,5.499133113014554
227,4.935797543976599
228,5.415751504075502
229,6.415423844888709
230,6.352244943267177
231,6.069677971482166
232,4.746897016084602
233,3.135821101646263
234,4.0116172248272814
235,6.218713550642654
236,6.166527797472084
237,5.967399122361749
238,5.887356414688212
239,5.648945391243213
240,5.415751504075502
241,5.55271735914866
242,4.394740461430945
243,5.045568210111978
244,3.0801185570352563
245,4.213379981116541
246,4.494672255469551
247,4.656816582977554
248,5.456573498595757
249,5.431880886005386
250,5.085009942163275
251,5.571236406915897
252,4.71463615386638
253,6.312239608653478
254,4.6128534595564386
255,5.8746173889107824
256,6.054410499351378
257,6.482865125684241
258,6.1009305149862705
259,5.913331901091473
260,5.953605800229413
261,6.3939176396677455
262,4.397626466320079
263,4.726612344913097
264,5.81324844253449
265,6.009958736780544
266,5.516677422665463
267,4.3918627616033294
268,6.054410499351378
269,3.290381030507267
270,6.133191377204493
271,5.35371611315605
272,6.810078036892658
273,5.309591308247112
274,6.218713550642654
275,5.1260714289610485
276,5.346225441426892
277,5.755428871645663
278,6.292821522796376
279,6.1009305149862705
280,6.039372621986837
281,5.288238183776543
282,4.827964839173383
283,6.039372621986837
284,5.543584875585387
285,5.034579088536383
286,3.1107692864817356
287,6.183622230831384
288,3.8758780550273113
289,4.49786205083765
290,5.59010489122028
291,6.116930856332712
292,6.437402751607483
293,5.481891306580048
294,5.267331498957229
295,6.236732056145333
296,5.55271735914866
297,5.766728426899597
298,6.292821522796376
299,5.331410355641752
300,4.780233436352193
301,5.789717945124296
302,6.372864230469912
303,6.4598756074595425
304,5.913331901091473
305,6.633147328733579
306,5.346225441426892
307,5.507866792983308
308,6.255081194813529
309,1.9580477729730401
310,5.368867918176652
311,5.81324844253449
312,6.149720679155703
313,4.878089226355952
314,6.2737733278256815
315,5.181470208350837
316,4.2352520559352085
317,3.149000864090673
318,6.3320422359496575
319,6.352244943267177
320,6.437402751607483
321,3.7686325246737136
322,3.5963768678144743
323,6.133191377204493
324,4.71463615386638
325,4.0913325466737
326,5.331410355641752
327,5.324084315549679
328,6.183622230831384
329,5.499133113014554
330,4.270255629508542
331,3.02956082722666
332,3.9469559214438683
333,4.801647530856011
334,6.255081194813529
335,1.4699069501718458
336,4.581104761241858
337,6.3939176396677455
338,6.633147328733579
339,5.711465748224548
340,5.213627319985368
341,5.288238183776543
342,6.054410499351378
343,4.039507478809114
344,6.437402751607483
345,4.950760416653312
346,5.22678540456288
347,5.619092428093532
348,6.024557536201697
349,8.45230577214975
350,2.7363751635579
351,4.533638224002933
352,4.645643282379429
353,5.619092428093532
354,6.530493174673496
355,5.288238183776543
356,3.6675956723295795
357,5.628944724536544
358,5.150315040571042
359,5.679717049909967
360,4.6833836103622755
361,6.1009305149862705
362,5.953605800229413
363,5.516677422665463
364,7.299626262211363
365,4.660568932596105
366,5.490475050271439
367,6.948228375373475
368,2.1678607141387776
369,5.368867918176652
370,6.183622230831384
371,5.733205734860953
372,4.314476097987909
373,6.218713550642654
374,5.619092428093532
375,5.628944724536544
376,6.024557536201697
377,2.6934039982724682
378,5.628944724536544
379,5.926577127841493
380,6.255081194813529
381,4.270255629508542
382,5.679717049909967
383,5.789717945124296
384,6.218713550642654
385,6.9118607312026
386,5.561934014253584
387,5.448274695781063
388,6.1009305149862705
389,5.711465748224548
390,6.3320422359496575
391,5.77815712272322
392,2.379261238049344
393,6.166527797472084
394,6.352244943267177
395,5.648945391243213
396,5.995569999328445
397,6.116930856332712
398,5.507866792983308
399,6.2737733278256815
400,5.609336253148168
401,6.506395623094435
402,6.166527797472084
403,5.580626147265736
404,6.415423844888709
405,5.324084315549679
406,6.1009305149862705
407,5.953605800229413
408,6.372864230469912
409,3.1707955239180934
410,5.346225441426892
411,5.35371611315605
412,6.166527797472084
413,4.706730974359267
414,5.609336253148168
415,6.352244943267177
416,5.926577127841493
417,3.6028830716372124
418,6.236732056145333
419,6.482865125684241
420,6.054410499351378
421,5.22678540456288
422,5.516677422665463
423,4.986569869350022
424,5.849616086705365
425,5.1688914261439765
426,6.3320422359496575
427,6.437402751607483
428,3.806313591641402
429,6.009958736780544
430,5.056679435537049
431,5.801413984887487
432,6.236732056145333
433,5.789717945124296
434,5.744255571047539
435,5.7222766643287635
436,4.152755359300105
437,5.213627319985368
438,6.352244943267177
439,5.407783334426326
440,5.0511083904875935
441,5.274251941801803
442,5.516677422665463
443,6.415423844888709
444,6.085182158018132
445,6.236732056145333
446,2.2886401524651316
447,6.312239608653478
448,5.324084315549679
449,5.887356414688212
450,4.019506812102444
451,4.5604854740391225
452,5.90025981952412
453,3.621328917427964
454,3.4836505502943758
455,5.801413984887487
456,6.3320422359496575
457,6.255081194813529
458,5.77815712272322
459,6.149720679155703
